year,title,citations,authors,editorial
"2020","Blockchain in der Energiewirtschaft","0","Joachim Klaus, Christian Ziegler, Andreas Zeiselmair","SPRINGER"
"2020","Blockchain in der öffentlichen Verwaltung","0","Dieter Rehfeld","SPRINGER"
"2020","Blockchain in der Energiewirtschaft","0","Bartek Mika, Alexander Goudz","SPRINGER"
"2020","Blockchain","0","Alexandra Jorzig, Frank Sarangi","SPRINGER"
"2020","Aufbau und Funktion der Blockchain","0","Hans-Georg Fill, Andreas Meier","SPRINGER"
"2020","Blockchain-Technologie","0","Michaela Hönig","SPRINGER"
"2020","Auswahlprozess für den Blockchain-Einsatz","1","Johannes Werner, Peter Mandel, Rüdiger Zarnekow","SPRINGER"
"2020","Blockchain als verteilte Netzwerktechnologie","2","Nicklas T. Urban","SPRINGER"
"2020","Die Blockchain im energiewirtschaftlichen Einsatz – der Wuppertaler Tal.Markt","0","Elmar Thyen","SPRINGER"
"2020","Blockchain-basiertes Supply Chain Management","3","Michael Henke, Axel T. Schulte, Sabine Jakob","SPRINGER"
"2020","Blockchain-Technologie – die Revolution im Auslandszahlungsverkehr","0","Cordelia Friesendorf, Julian Stern","SPRINGER"
"2020","Die Blockchain-Technologie und ihre Anwendungspotenziale","0","Charmaine Fritsche","SPRINGER"
"2020","Funktionsweise einer Blockchain","0","Carlo Peitz","SPRINGER"
"2020","Quick Guide Game Hacking, Blockchain und Monetarisierung","3","Prof. Dr. Lutz Anderie","SPRINGER"
"2020","Blockchain and Regulation: The Legal World","0","Stijn Van Hijfte","SPRINGER"
"2020","Leveraging Protection and Efficiency of Query Answering in Heterogenous RDF Data Using Blockchain","2","Sara Hosseinzadeh Kassani, Kevin A. Schneider, Ralph Deters","SPRINGER"
"2020","Smart Vehicular Management System Using Blockchain for Internet of Connected Vehicles","0","K. S. Umadevi, B. Shalu Mohammed","SPRINGER"
"2020","A Blockchain-based Decentralized Electronic Marketplace for Computing Resources","3","Matteo Nardini, Sven Helmer, Nabil El Ioini, Claus Pahl","SPRINGER"
"2020","Blockchain-driven anomaly detection framework on edge intelligence","3","Xueshuo Xie, Yaozheng Fang, Zhaolong Jian, Ye Lu, Tao Li","SPRINGER"
"2020","Use of Letter of Credit Form of Payment in the Implementation of Smart Contracts and Blockchain Technology","1","Elena N. Agibalova, Igor B. Ilovaysky","SPRINGER"
"2020","Bye Audit! A Novel Blockchain-Based Automated Data Processing Scheme for Bank Audit Confirmation","0","Xiaoyan Chu, Tao Jiang, Xiaohu Li, Xiaowei Ding","SPRINGER"
"2020","Healthcare Services Monitoring in Cloud Using Secure and Robust Healthcare-Based BLOCKCHAIN(SRHB)Approach","23","Azath Mubarakali","SPRINGER"
"2020","Security of Blockchain Distributed Ledger Consensus Mechanism in Context of the Sybil Attack","0","Michal Kedziora, Patryk Kozlowski","SPRINGER"
"2020","A Sharing Platform of Emergency Cars Based on Blockchain Environment","0","Yishui Zhu, Feng Du, Bo Wu, Zongtao Duan","SPRINGER"
"2020","A Study on the Issue of Blockchain’s Energy Consumption","5","Eshani Ghosh, Baisakhi Das","SPRINGER"
"2020","A New Structure of Blockchain to Simplify the Verification","0","Jianjian Yu, Lei Fan, Gongliang Chen","SPRINGER"
"2020","Using Ethereum blockchain to store and query pharmacogenomics data via smart contracts","23","Gamze Gürsoy, Charlotte M. Brannon, Mark Gerstein","SPRINGER"
"2020","Toward Blockchain-Assisted Gamified Crowdsourcing for Knowledge Refinement","2","Helun Bu, Kazuhiro Kuwabara","SPRINGER"
"2020","Modern Parking Business Using Blockchain and Internet of Things (IoT)","0","Varun V. Narayanan, M. V. Ranjith Kumar","SPRINGER"
"2020","P2P networking based internet of things (IoT) sensor node authentication by Blockchain","36","Sunghyuck Hong","SPRINGER"
"2020","Knowledge Mapping and Scientometric Overview on Global Blockchain Research","0","Peng-Hui Lyu, Ran Tong, Rui Yuan Wei","SPRINGER"
"2020","Dynamic consent management for clinical trials via private blockchain technology","37","Giuseppe Albanese, Jean-Paul Calbimonte","SPRINGER"
"2020","Blockchain-Based Credible and Privacy-Preserving QoS-Aware Web Service Recommendation","1","Xiaoli Li, Erxin Du, Chuan Chen, Zibin Zheng","SPRINGER"
"2020","Improving Collaboration in Industry 4.0: The Usage of Blockchain for Knowledge Representation","0","Pedro Pinheiro, Ricardo Santos","SPRINGER"
"2020","A Blockchain Supported Solution for Compliant Digital Security Offerings","1","Andrew Le Gear","SPRINGER"
"2020","Prospects and Limitations of the Use of Blockchain-Options for the Supply of Electricity","0","Andrew Varnavskiy, Ulia Gruzina, Artur Rot","SPRINGER"
"2020","Qualified Targeting Through Data Aggregators in Permissioned Blockchain Settings: A Model for Auditable Transactions","0","Miguel-Angel Sicilia, Pedro Garrido, Salvador Sánchez-Alonso","SPRINGER"
"2020","Semantic Knowledge Sharing Mechanism Based on Blockchain","2","Botao Zhang, Xingzhou Li, Hui Ren","SPRINGER"
"2020","An extended access control model for permissioned blockchain frameworks","15","Muhammad Yasar Khan, Megat F. Zuhairi, Toqeer Ali, Turki Alghamdi","SPRINGER"
"2020","Secure Online Voting System Using Biometric and Blockchain","9","Dipti Pawade, Avani Sakhapara","SPRINGER"
"2020","Wie funktioniert die Blockchain?","5","Hans-Georg Fill, Felix Härer, Andreas Meier","SPRINGER"
"2020","Replacing email protocols with blockchain-based smart contracts","10","José Chamadoira González, Vicente García-Díaz","SPRINGER"
"2020","Modelling and Executing Time-Aware Processes in Trustless Blockchain Environment","0","Amal Abid, Saoussen Cheikhrouhou","SPRINGER"
"2020","Smart KYC Using Blockchain and IPFS","7","Nikita Singhal, Mohit Kumar Sharma","SPRINGER"
"2020","Tokenization of Real Estate Using Blockchain Technology","6","Ashutosh Gupta, Jash Rathod, Dhiren Patel","SPRINGER"
"2020","An Open Identity Authentication Scheme Based on Blockchain","1","Yuxiang Chen, Guishan Dong, Yao Hao","SPRINGER"
"2020","Transformation of Supply Chain Activities in Blockchain Environment","6","Goknur Arzu Akyuz, Guner Gursoy","SPRINGER"
"2020","Authenticating IoT Devices with Blockchain","2","Asutosh Kumar Biswal, Prasenjit Maiti","SPRINGER"
"2020","An Efficient Blockchain Authentication Scheme for Vehicular Ad-Hoc Networks","0","Matthew Wagner, Bruce McMillin","SPRINGER"
"2020","The Research on Covert Communication Model Based on Blockchain: A Case Study of Ethereum’s Whisper Protocol","2","Zhijie Zhang, Lejun Zhang, Waqas Rasheed, Zilong Jin","SPRINGER"
"2020","An exploratory study of smart contracts in the Ethereum blockchain platform","67","Gustavo A. Oliva, Ahmed E. Hassan, Zhen Ming (Jack) Jiang","SPRINGER"
"2020","Sync or Fork: Node-Level Synchronization Analysis of Blockchain","0","Qin Hu, Minghui Xu, Shengling Wang","SPRINGER"
"2020","A Comparison Between SWIFT and Blockchain from a Cyber Resiliency Perspective","0","Luisa Franchina, Guido Carlomagno","SPRINGER"
"2020","Blockchain Applications in Health Care Supply Chain","1","Nachiappan Subramanian, Atanu Chaudhuri","SPRINGER"
"2020","PrivacyGuard: Enforcing Private Data Usage Control with Blockchain and Attested Off-Chain Contract Execution","20","Yang Xiao, Ning Zhang, Jin Li, Wenjing Lou","SPRINGER"
"2020","Systematization of Knowledge on Scalability Aspect of Blockchain Systems","0","Parth Anand Shukla, Saeed Samet","SPRINGER"
"2020","Hybrid decentralized PBFT Blockchain Framework for OpenStack message queue","0","Youngjong Kim, Jinho Park","SPRINGER"
"2020","Financial Innovations and Blockchain Applications: New Digital Paradigms in Global Cybersociety","0","Lukáš Pichl, Cheoljun Eom, Enrico Scalas","SPRINGER"
"2020","Recent advances in consensus protocols for blockchain: a survey","60","Shaohua Wan, Meijun Li, Gaoyang Liu, Chen Wang","SPRINGER"
"2020","Data processing scheme based on blockchain","0","Jinhua Fu, Mixue Xu, Yongzhong Huang","SPRINGER"
"2020","Decentralized Access Control Encryption in Public Blockchain","3","Zhongyuan Yao, Heng Pan, Xueming Si, Weihua Zhu","SPRINGER"
"2020","Using Blockchain for Reputation-Based Cooperation in Federated IoT Domains","0","Giancarlo Fortino, Fabrizio Messina","SPRINGER"
"2020","Secure Blockchain-Based Traffic Load Balancing Using Edge Computing and Reinforcement Learning","0","Kevin Tiba, Reza M. Parizi, Qi Zhang","SPRINGER"
"2020","IoT Enabled E-Business via Blockchain Technology Using Ethereum Platform","0","Faisal Shehzad, Nadeem Javaid, Usman Farooq","SPRINGER"
"2020","An integrated framework for blockchain inspired fog communications and computing in internet of vehicles","17","Alessio Bonadio, Francesco Chiti","SPRINGER"
"2020","A Research on Real-Name Blockchain System Bind Health Passbook Electronic Medical Record Exchanges Mechanism","0","Jui-Hung Kao, Wei-Chen Wu, Li-Min Hsu, Horng-Twu Liaw","SPRINGER"
"2020","An Architecture for Sharing Cyber-Intelligence Based on Blockchain","1","Rui Gonçalo, Tiago Pedrosa, Rui Pedro Lopes","SPRINGER"
"2020","A Comprehensive Study of Attacks on the IoT and its Counter Measures Using Blockchain","0","Pardeep Kaur, Shalli Rani","SPRINGER"
"2020","BCSolid: A Blockchain-Based Decentralized Data Storage and Authentication Scheme for Solid","3","Ting Cai, Wuhui Chen, Yang Yu","SPRINGER"
"2020","Secure Heterogeneous Data Sharing Using Blockchain","0","Meng Shen, Liehuang Zhu, Ke Xu","SPRINGER"
"2020","Research on Optimization Model of Storage Capacity Based on the Consortium Blockchain","2","Xiaotian Wei, Jiahua Chen, Zhihuai Li","SPRINGER"
"2020","Blockchain-Based Group Key Management Scheme in IoT","1","Haiying Ma, Guorong Sun","SPRINGER"
"2020","How to Model the Bribery Attack: A Practical Quantification Method in Blockchain","5","Hanyi Sun, Na Ruan, Chunhua Su","SPRINGER"
"2020","A Blockchain Based Model to Eliminate Drug Counterfeiting","14","Monalisa Sahoo, Sunil Samanta Singhar","SPRINGER"
"2020","Blockchain Cryptography: Part 1","0","Daniel Hellwig, Goran Karlic, Arnd Huchzermeier","SPRINGER"
"2020","Trustworthy Traceability of Quality and Safety for Pig Supply Chain Based on Blockchain","0","Yan Yuan, Xinliang Liu, Kunming Hong","SPRINGER"
"2020","SoK: Transparent Dishonesty: Front-Running Attacks on Blockchain","31","Shayan Eskandari, Seyedehmahsa Moosavi","SPRINGER"
"2020","Introducing Blockchain for Smart City Technologies and Applications","1","Rayan M. Nouh, Dhananjay Singh","SPRINGER"
"2020","Design and Analysis of an Effective Securing Consensus Scheme for Decentralized Blockchain System","0","Jing Wang, Lingfu Wang, Wei-Chang Yeh, Jinhai Wang","SPRINGER"
"2020","Academic Achievement Recognition and Verification Using Blockchain","1","Axel Curmi, Frankie Inguanez","SPRINGER"
"2020","Smart Contracts for Research Lab Sharing Scholars Data Rights Management over the Ethereum Blockchain Network","0","Abdul Ghaffar, Muhammad Azeem, Zain Abubaker","SPRINGER"
"2020","Analysis of blockchain protocol against static adversarial miners corrupted by long delay attackers","4","Quan Yuan, Puwen Wei, Keting Jia, Haiyang Xue","SPRINGER"
"2020","A Process Calculus for Formally Verifying Blockchain Consensus Protocols","2","Wolfgang Jeltsch","SPRINGER"
"2020","Blockchain-based business process management (BPM) framework for service composition in industry 4.0","147","Wattana Viriyasitavat, Li Da Xu, Zhuming Bi","SPRINGER"
"2020","Insurance Block: A Blockchain Credit Transaction Authentication Scheme Based on Homomorphic Encryption","0","Lijun Xiao, Han Deng, Minfu Tan, Weidong Xiao","SPRINGER"
"2020","Data Sharing Incentives with Blockchain","0","Meng Shen, Liehuang Zhu, Ke Xu","SPRINGER"
"2020","On the detection of selfish mining and stalker attacks in blockchain networks","0","Vanessa Chicarino, Célio Albuquerque, Emanuel Jesus","SPRINGER"
"2020","Dynamic Consensus: Increasing Blockchain Adaptability to Enterprise Applications","0","Alex Butean, Evangelos Pournaras","SPRINGER"
"2020","2-hop Blockchain: Combining Proof-of-Work and Proof-of-Stake Securely","5","Tuyet Duong, Lei Fan, Jonathan Katz, Phuc Thai","SPRINGER"
"2020","Toward a Decentralized Service Marketplace: The Interplay Between Blockchain and Algebraic Service Composition","0","Chen Qian, Wenjing Zhu","SPRINGER"
"2020","A game theoretic analysis of resource mining in blockchain","0","Rajani Singh, Ashutosh Dhar Dwivedi, Gautam Srivastava","SPRINGER"
"2020","Scalable and Communication-Efficient Decentralized Federated Edge Learning with Multi-blockchain Framework","15","Jiawen Kang, Zehui Xiong, Chunxiao Jiang, Yi Liu","SPRINGER"
"2020","Design of a Secure Medical Data Sharing Scheme Based on Blockchain","56","Xu Cheng, Fulong Chen, Dong Xie, Hui Sun, Cheng Huang","SPRINGER"
"2020","Implementing a Mobile Voting System Utilizing Blockchain Technology and Two-Factor Authentication in Nigeria","16","Temidayo Peter Abayomi-Zannu, Isaac Odun-Ayo","SPRINGER"
"2020","Deniably authenticated searchable encryption scheme based on Blockchain for medical image data sharing","10","Yu-lei Zhang, Long Wen, Yong-jie Zhang, Cai-fen Wang","SPRINGER"
"2020","Dezentralisierung des Energiehandels auf Basis der Blockchain-Technologie","0","Michael Merz","SPRINGER"
"2020","Solving Duck Curve Problem Due to Solar Integration Using Blockchain Technology","1","Aurabind Pal","SPRINGER"
"2020","Reputation System for IoT Data Monetization Using Blockchain","7","Atia Javaid, Maheen Zahid, Ishtiaq Ali","SPRINGER"
"2020","Analysis of Blockchain Selfish Mining Attacks","7","Michal Kędziora, Patryk Kozłowski","SPRINGER"
"2020","A Blockchain Based Terminal Security of IoT","1","Dawei Li, Xue Gao","SPRINGER"
"2020","Blockchain-Based Secure E-Voting with the Assistance of Smart Contract","12","Kazi Sadia, Md. Masuduzzaman, Rajib Kumar Paul, Anik Islam","SPRINGER"
"2020","Blockchain Based Full Privacy Preserving Public Procurement","0","Prem Ratan Baranwal","SPRINGER"
"2020","Understanding token-based ecosystems – a taxonomy of blockchain-based business models of start-ups","30","Stefan Tönnissen, Jan Heinrich Beinke, Frank Teuteberg","SPRINGER"
"2020","Blockchain-Based Federated Learning in Medicine","5","Omar El Rifai, Maelle Biotteau, Xavier de Boissezon","SPRINGER"
"2020","External Data Monitoring Using Oracles in Blockchain-Based Process Execution","6","Jan Ladleif, Ingo Weber, Mathias Weske","SPRINGER"
"2020","Collusion Attack from Hubs in The Blockchain Offline Channel Network","1","Subhasis Thakur, John G. Breslin","SPRINGER"
"2020","Oceanic Games: Centralization Risks and Incentives in Blockchain Mining","10","Nikos Leonardos, Stefanos Leonardos","SPRINGER"
"2020","Cybersecurity threat intelligence knowledge exchange based on blockchain","27","R. Riesco, X. Larriva-Novo, V. A. Villagra","SPRINGER"
"2020","Decentralized E-Learning Marketplace: Managing Authorship and Tracking Access to Learning Materials Using Blockchain","4","Patrick Ocheja, Brendan Flanagan, Hiroaki Ogata","SPRINGER"
"2020","Blockchain-Based PKI for Crowdsourced IoT Sensor Information","1","Guilherme Vieira Pinto, João Pedro Dias","SPRINGER"
"2020","Towards Blockchain-Enabled Security Technique for Industrial Internet of Things Based Decentralized Applications","35","Ali Hassan Sodhro, Sandeep Pirbhulal, Muhammad Muzammal","SPRINGER"
"2020","Consortium Blockchain-Based Secure Software Defined Vehicular Network","11","Ning Zhao, Hao Wu, Xiaonan Zhao","SPRINGER"
"2020","Blockchain-Based Security for Super-peer Wireless Sensor Networks","0","Kushal Patil, Nirman Sonawane, Ekta Patil, Kshitija Kulkarni, Puja Padiya","SPRINGER"
"2020","MULTAV: A Multi-chain Token Backed Voting Framework for Decentralized Blockchain Governance","3","Xinxin Fan, Qi Chai, Zhi Zhong","SPRINGER"
"2020","Analysis of Models for Decentralized and Collaborative AI on Blockchain","2","Justin D. Harris","SPRINGER"
"2020","A Balanced Routing Algorithm for Blockchain Offline Channels Using Flocking","3","Subhasis Thakur, John G. Breslin","SPRINGER"
"2020","Timed Signatures and Zero-Knowledge Proofs—Timestamping in the Blockchain Era—","4","Aydin Abadi, Michele Ciampi, Aggelos Kiayias","SPRINGER"
"2020","Decentralizing Privacy Implementation at Cloud Storage Using Blockchain-Based Hybrid Algorithm","8","Marwan Adnan Darwish, Eiad Yafi","SPRINGER"
"2020","Indian banking sector: blockchain implementation, challenges and way forward","10","Aarti Patki, Vinod Sople","SPRINGER"
"2020","An Overview of Smart City: Observation, Technologies, Challenges and Blockchain Applications","6","Vijay Kumar Chaurasia, Alhasha Yunus","SPRINGER"
"2020","ClinicAppChain: A Low-Cost Blockchain Hyperledger Solution for Healthcare","3","Daniel-Jesus Munoz, Denisa-Andreea Constantinescu","SPRINGER"
"2020","Proof-of-Reputation Blockchain with Nakamoto Fallback","3","Leonard Kleinrock, Rafail Ostrovsky","SPRINGER"
"2020","BPS-VSS: A Blockchain-Based Publish/Subscribe Video Surveillance System with Fine Grained Access Control","0","Qian He, Bingcheng Jiang, Dongsheng Cheng","SPRINGER"
"2020","A Hybrid Mutual Authentication Scheme Based on Blockchain Technology for WBANs","1","Jianbo Xu, Xiangwei Meng, Wei Liang, Li Peng","SPRINGER"
"2020","Digital Blockchain Registration of Legally Significant Stages of Complex Good’s Export-Import Supplies by Business Entities of the EAEU and BRICS Jurisdictions","22","Agnessa O. Inshakova, Alexander I. Goncharov","SPRINGER"
"2020","A Blockchain-Based Secure Data Storage and Trading Model for Wireless Sensor Networks","8","Shahab Ali, Nadeem Javaid, Danish Javeed","SPRINGER"
"2020","Increasing Photovoltaic Self-consumption: An Approach with Game Theory and Blockchain","0","Matthieu Stephant, Dhaker Abbes, Kahina Hassam-Ouari","SPRINGER"
"2020","A Novel Privacy Preservation Scheme for Internet of Things Using Blockchain Strategy","1","Dolagobinda Samal, Rajakumar Arul","SPRINGER"
"2020","Blockchain-Based Certification for Education, Employment, and Skill with Incentive Mechanism","17","Liyuan Liu, Meng Han, Yiyun Zhou","SPRINGER"
"2020","BBM: A Blockchain-Based Model for Open Banking via Self-sovereign Identity","3","Chengzu Dong, Ziyuan Wang, Shiping Chen, Yang Xiang","SPRINGER"
"2020","Blockchain Secured “Smart Buildings” as Cyber Physical Systems","0","Anupam Tiwari, Usha Batra","SPRINGER"
"2020","Blockchain Driven Three Domain Secure 2.x in Digital Payment Services Architecture","0","Vikas S. Shah","SPRINGER"
"2020","Serving at the Edge: A Redactable Blockchain with Fixed Storage","4","Jingning Zhang, Youshui Lu, Yuhao Liu, Xu Yang","SPRINGER"
"2020","Leopard: Understanding the Threat of Blockchain Domain Name Based Malware","4","Zhangrong Huang, Ji Huang, Tianning Zang","SPRINGER"
"2020","Comparative Analysis of Consensus Algorithms of Blockchain Technology","14","Ashok Kumar Yadav, Karan Singh","SPRINGER"
"2020","Using Hyperledger Fabric Blockchain to Maintain the Integrity of Digital Evidence in a Containerised Cloud Ecosystem","1","Kenny Awuson-David, Tawfik Al-Hadhrami","SPRINGER"
"2020","Towards Configurable and Efficient Runtime Verification of Blockchain Based Smart Contracts at the Virtual Machine Level","2","Joshua Ellul","SPRINGER"
"2020","Intelligent Contract for Power Market Transaction Based on the BlockChain","0","Yutong Zhang, Yuan Meng, Shanshan Tu","SPRINGER"
"2020","Blockchain-Based Reputation System in Agri-Food Supply Chain","13","Affaf Shahid, Umair Sarfraz","SPRINGER"
"2020","DeCStor: A Framework for Privately and Securely Sharing Files Using a Public Blockchain","0","Maria Siopi, George Vlahavas, Kostas Karasavvas, Athena Vakali","SPRINGER"
"2020","Examining Usability Issues in Blockchain-Based Cryptocurrency Wallets","14","Md Moniruzzaman, Farida Chowdhury, Md Sadek Ferdous","SPRINGER"
"2020","Security Analysis of Auctionity: A Blockchain Based E-Auction","1","Pascal Lafourcade, Mike Nopere, Jérémy Picot","SPRINGER"
"2020","A Privacy-Preserving Blockchain-based Information Shared Scheme in Smart-Cities","0","Yanping Wang, Xiaofen Wang, Pan Wen, Teng Hu","SPRINGER"
"2020","Application of Blockchain Technology in the Integration of Management Accounting and Financial Accounting","1","Yanhong Wu, Xiao Wang","SPRINGER"
"2020","An Econophysical Analysis of the Blockchain Ecosystem","0","Philip Nadler, Rossella Arcucci, Yike Guo","SPRINGER"
"2020","A Research on Blockchain-Based Central Bank Digital Currency","0","Cheng-yong Liu, Chih-Chun Hou","SPRINGER"
"2020","Blockchain structures to guarantee logging integrity of a digital platform to support community-dwelling older adults","7","Marco Rosa, João Paulo Barraca, Nelson Pacheco Rocha","SPRINGER"
"2020","A Blockchain-Based Resource Supervision Scheme for Edge Devices Under Cloud-Fog-End Computing Models","0","Tongchen Wang, Jianwei Liu, Dawei Li, Qianhong Wu","SPRINGER"
"2020","DLchain: Blockchain with Deep Learning as Proof-of-Useful-Work","1","Changhao Chenli, Boyang Li, Taeho Jung","SPRINGER"
"2020","Supply Chain Management in Agriculture Using Blockchain and IoT","25","Malaya Dutta Borah, Vadithya Bharath Naik","SPRINGER"
"2020","Blockchain-Based Secure and Privacy-Preserving Clinical Data Sharing and Integration","3","Hao Jin, Chen Xu, Yan Luo, Peilong Li","SPRINGER"
"2020","Fuzzy Rules Based Solution for System Administration Security Management via a Blockchain","0","Arnaud Castelltort, Antoine Chabert, Nicolas Hersog","SPRINGER"
"2020","Formal Verification of Workflow Policies for Smart Contracts in Azure Blockchain","18","Yuepeng Wang, Shuvendu K. Lahiri, Shuo Chen","SPRINGER"
"2020","The Framework of Consensus Equilibria for Gap Games in Blockchain Ecosystems","0","Lan Di, Fan Wang, Lijian Wei, George Yuan, Tu Zeng","SPRINGER"
"2020","Toward a Machine Learning and Software Defined Network Approaches to Manage Miners’ Reputation in Blockchain","23","Abdellah Kaci, Abderrezak Rachedi","SPRINGER"
"2020","Estimation of Greenhouse Gas Emissions in Cement Manufacturing Process Through Blockchain and SSL Based IoT Data Analysis","0","Byeongseop Kim, Myungsoo Kim, Jongpil Jeong","SPRINGER"
"2020","Leveraging Blockchain for Spoof-Resilient Robot Networks","0","Tauhidul Alam, Jarrett Taylor, Jonathan Taylor","SPRINGER"
"2020","A Secure and Self-tallying E-voting System Based on Blockchain","1","Gongxian Zeng, Meiqi He, Siu Ming Yiu","SPRINGER"
"2020","A Resource Allocation Mechanism for Edge-Blockchain","0","Weichao Gong, Yidong Yuan, Dongyan Zhao","SPRINGER"
"2020","An Exploratory Study of the Adoption of Blockchain Technology Among Australian Organizations: A Theoretical Model","2","Saleem Malik, Mehmood Chadhar, Madhu Chetty, Savanid Vatanasakdakul","SPRINGER"
"2020","Security through block vault in a blockchain enabled federated cloud framework","8","Olumide Malomo, Danda Rawat, Moses Garuba","SPRINGER"
"2020","A Survey on Blockchain Anomaly Detection Using Data Mining Techniques","2","Ji Li, Chunxiang Gu, Fushan Wei, Xi Chen","SPRINGER"
"2020","Vehicular networks with security and trust management solutions: proposed secured message exchange via blockchain technology","16","Nisha Malik, Priyadarsi Nanda, Xiangjian He, Ren Ping Liu","SPRINGER"
"2020","A Novel Blockchain Based Smart Contract System for eReferral in Healthcare: HealthChain","8","Shekha Chenthara, Khandakar Ahmed, Hua Wang, Frank Whittaker","SPRINGER"
"2020","Blockchain Based Multi-keyword Similarity Search Scheme over Encrypted Data","0","Mingyue Li, Chunfu Jia, Wei Shao","SPRINGER"
"2020","Upgradeability Concept for Collaborative Blockchain-Based Business Process Execution Framework","2","Philipp Klinger, Long Nguyen, Freimut Bodendorf","SPRINGER"
"2020","Consistency, availability, and partition tolerance in blockchain: a survey on the consensus mechanism over peer-to-peer networking","32","Gabriel R. Carrara, Leonardo M. Burle","SPRINGER"
"2020","A blockchain-based IoT data management scheme using Bernoulli distribution convergence in the mobile edge computing","1","Yoon-Su Jeong, Yong-Ho Yon","SPRINGER"
"2020","Blockchain-Based CP-ABE with Publicly Verifiable Outsourced Decryption in IoT","1","Mande Xie, Jifei Hu, Haibo Hong","SPRINGER"
"2020","Prediction of Transaction Confirmation Time in Ethereum Blockchain Using Machine Learning","8","Harsh Jot Singh, Abdelhakim Senhaji Hafid","SPRINGER"
"2020","User Authentication of IoT Devices for Decentralized Architecture Using Blockchain","0","Raja Lavanya, K. Sundarakantham","SPRINGER"
"2020","Blockchain Powered Secure Range-Free Localization in Wireless Sensor Networks","22","Rekha Goyat, Gulshan Kumar","SPRINGER"
"2020","A Blockchain-Based Crowdsourcing System with QoS Guarantee via a Proof-of-Strategy Consensus Protocol","0","Xusheng Cai, Yue Wang, Feilong Lin, Changbing Tang","SPRINGER"
"2020","Pricing strategy and system performance in a cloud-based manufacturing system built on blockchain technology","11","Xiaobao Zhu, Jing Shi, Fengjie Xie, Rouqi Song","SPRINGER"
"2020","ARTICONF: Towards a Smart Social Media Ecosystem in a Blockchain Federated Environment","3","Radu Prodan, Nishant Saurabh, Zhiming Zhao","SPRINGER"
"2020","A Blockchain Consensus for Message Queue Based on Byzantine Fault Tolerance","0","Jiahui Zhang, Jingling Zhao, Xuyan Song","SPRINGER"
"2020","Performance of the Secret Electronic Voting Scheme Using Hyperledger Fabric Permissioned Blockchain","1","Denis Kirillov, Vladimir Korkhov","SPRINGER"
"2020","Blockchain-Based Privacy Preserving Trust Management Model in VANET","3","Ruochen Liang, Bohan Li, Xinyang Song","SPRINGER"
"2020","Blockchain Enabled Smart Learning Environment Framework","1","G. R. Anil, Salman Abdul Moiz","SPRINGER"
"2020","A Blockchain Based Incentive Mechanism for Crowd Sensing Network","1","Zainib Noshad, Atia Javaid, Maheen Zahid","SPRINGER"
"2020","Digitale Zentralbankwährungen: Chancen, Risiken und Blockchain-Technologie","1","Jonas Groß, Manuel Klein, Philipp Sandner","SPRINGER"
"2020","Supervisable Anonymous Management of Digital Certificates for Blockchain PKI","1","Shaozhuo Li, Na Wang, Xuehui Du, Xuan Li","SPRINGER"
"2020","Carbon Trading with Blockchain","8","Andreas Richardson, Jiahua Xu","SPRINGER"
"2020","The Opportunities of Blockchain in Health 4.0","9","Prateeti Mukherjee, Dhananjay Singh","SPRINGER"
"2020","BIMP: Blockchain-Based Incentive Mechanism with Privacy Preserving in Location Proof","2","Zhen Lin, Yuchuan Luo, Shaojing Fu, Tao Xie","SPRINGER"
"2020","A Collusion Attack on Identity-Based Public Auditing Scheme via Blockchain","2","Xing Zou, Xiaoting Deng, Tsu-Yang Wu","SPRINGER"
"2020","Intelligent, Secure Big Health Data Management Using Deep Learning and Blockchain Technology: An Overview","7","Sohail Saif, Suparna Biswas","SPRINGER"
"2020","Decentralizing Privacy-Preserving Data Aggregation Scheme Using Blockchain in Smart Grid","0","Hongbin Fan, Yining Liu, Zhixin Zeng","SPRINGER"
"2020","A Preventive Intrusion Detection Architecture Using Adaptive Blockchain Method","2","Pratima Sharma, Rajni Jindal","SPRINGER"
"2020","Internet of Things in Blockchain Ecosystem from Organizational and Business Management Perspectives","8","Songül Zehir, Melike Zehir","SPRINGER"
"2020","Das Contract - A Visual Domain Specific Language for Modeling Blockchain Smart Contracts","6","Marek Skotnica, Robert Pergl","SPRINGER"
"2020","Blockchain and Risk in Supply Chain Management","7","Rami Alkhudary, Xavier Brusset, Pierre Fenies","SPRINGER"
"2020","Research on Traceability of Agricultural Products Supply Chain System Based on Blockchain and Internet of Things Technology","1","Hongyi Jiang, Xing Sun, Xiaojun Li","SPRINGER"
"2020","Blockchain-based reputation management for custom manufacturing service in the peer-to-peer networking environment","18","YongJoo Lee, Keon Myung Lee, Sang Ho Lee","SPRINGER"
"2020","Legal Effect of Smart Contracts Based on Blockchain","1","Xichen Li","SPRINGER"
"2020","A Study on Recent Applications of Blockchain Technology in Vehicular Adhoc Network (VANET)","3","Subhrajit Majumder, Akshay Mathur","SPRINGER"
"2020","Selling LAND in Decentraland: The Regime of Non-fungible Tokens on the Ethereum Blockchain Under the Digital Content Directive","7","Catalina Goanta","SPRINGER"
"2020","Improving Blockchain Security Validation and Transaction Processing Through Heterogeneous Computing","2","Ciprian Pungila, Viorel Negru","SPRINGER"
"2020","Distributed Electronic Data Storage and Proof System Based on Blockchain","0","Jitao Wang, Guozi Sun, Yu Gu, Kun Liu","SPRINGER"
